DEPKIDBC,A1564UBC,A6599UCF,AGODCUBC,AGYDCUBC,PRSNSUBC,NUCCIUBC,CCSHIUBC,ATTYIUBC,CEPKIUBC,TENREPCF,LNDLDIUC,KID0T2BC,KID3T4BC,KID5T9BC,KID1524B,USATIUBC,ABSFID,ABSIID,CTUSUCIU,IOBTCUF,NOEMPIBC,PSRC4PU,PSRC8PU,IOBTPUF,PSRCSCU,PSRCSCU8,UHRSCCIU,USEFCCIU,ICCL4WIU,TYPFCIUA,TYPFCIUB,TYPFCIUC,TYPFCIUD,TYPFCIUE,TYPFCIUF,KD1014BC,IUTYPE,UHRICIU,IURENT,ITGCBCU6,INVESTCU,INVESCU8,OTHSRCU,OTHSRCU8,ISUPERCU,IOBTCU,INCTOTPU,INCTOPU8,IWSTPU,IWSTPU8,ITGCBPU,INVESTPU,INVESPU8,OTHSRPU,OTHSRPU8,IOBTPU,ISUPERPU,IWSSUCU,UHRSFCIU,HRSPSIU,INCTSCU,INCTSCU8,IWSUCU8,ITGCBCU8,FINSCOPU,ABSPID,SIHIUWT,WUS0101,WUS0102,WUS0103,WUS0104,WUS0105,WUS0106,WUS0107,WUS0108,WUS0109,WUS0110,WUS0111,WUS0112,WUS0113,WUS0114,WUS0115,WUS0116,WUS0117,WUS0118,WUS0119,WUS0120,WUS0121,WUS0122,WUS0123,WUS0124,WUS0125,WUS0126,WUS0127,WUS0128,WUS0129,WUS0130,WUS0131,WUS0132,WUS0133,WUS0134,WUS0135,WUS0136,WUS0137,WUS0138,WUS0139,WUS0140,WUS0141,WUS0142,WUS0143,WUS0144,WUS0145,WUS0146,WUS0147,WUS0148,WUS0149,WUS0150,WUS0151,WUS0152,WUS0153,WUS0154,WUS0155,WUS0156,WUS0157,WUS0158,WUS0159,WUS0160,LEVELIU,CWKCRAIU,WKLYCCBU,WKLYCCRU,COSTICIU,WKLYPSIU,COSTCCIU,COSTFCIU,ABSHID,ABSLID
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,2,2,9,0,0,0,0,0,0,2,0,0,35.12,84.38,84.38,0,0,0,767,44500,44500,0,0,0,4500,4500,0,0,40000,0,0,0,0,886.5,886.5,0,35.12,2,00,527.59187121,563.4296875,518.27636719,573.83349609,533.71386719,547.02539063,537.30908203,518.22460938,536.77978516,523.73730469,544.07666016,529.92236328,555.40820313,538.66503906,529.72412109,525.61474609,528.68261719,547.05371094,528.01757813,546.81787109,540.59326172,530.94091797,564.10058594,513.87402344,529.63671875,560.12988281,536.85107422,537.52490234,551.29248047,522.94042969,539.48388672,528.42236328,536.69921875,533.1171875,514.24658203,535.93164063,522.97314453,0,536.73339844,534.60205078,555.45800781,544.50048828,529.62353516,523.78271484,529.19091797,523.38818359,529.09228516,521.19238281,576.26757813,524.64648438,536.37841797,533.53564453,537.40966797,528.54150391,520.02294922,520.88525391,544.34228516,546.56347656,528.13427734,561.94628906,520.70947266,3,0,0,0,0,0,0,0,SIH13E8988921,00
0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,171.56,93.01,93.01,0,0,1185,0,75171.24,89189.24,9968,23986,9189,3150.24,3150.24,0,0,0,52864,0,0,0,1449.57,1449.57,0,171.56,2,00,133.31911102,137.43286133,135.78674316,134.01611328,132.98327637,137.89440918,133.32336426,132.59082031,131.69934082,133.68811035,133.86096191,134.80541992,134.62438965,133.95446777,138.69946289,135.44799805,131.37133789,141.8449707,139.09594727,140.5411377,139.80712891,142.89038086,135.6340332,0,136.38916016,136.32775879,130.01623535,133.45166016,134.42565918,136.62011719,135.34509277,133.86193848,133.95373535,136.14257813,132.76477051,134.75341797,136.10437012,141.13024902,132.84033203,133.94274902,135.83764648,130.31750488,135.54125977,138.52453613,135.44750977,130.1282959,140.43249512,137.48815918,138.78039551,136.07946777,142.09985352,135.59179688,138.56677246,137.5357666,135.48413086,135.18164063,130.83251953,133.53320313,129.38452148,139.03405762,134.28649902,3,0,0,0,0,0,0,0,SIH13E8988920,00
0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,0,7.9,7.9,0,0,1625.72,0,90243,90243,0,0,0,2912,2912,0,0,0,87331,0,0,0,1633.62,1633.62,0,0,2,00,173.24729805,0,180.01391602,180.47692871,175.18823242,171.26696777,168.36889648,178.36181641,177.7635498,184.60253906,164.73937988,172.64294434,175.9095459,174.8626709,177.20532227,175.29772949,174.35864258,174.62487793,176.95471191,176.24279785,177.48596191,174.9342041,172.63037109,172.87902832,175.36352539,195.50915527,179.42834473,171.63427734,172.13171387,184.91442871,172.98266602,175.18640137,172.28710938,177.31640625,164.28222656,169.75085449,182.91247559,175.85632324,174.66003418,183.04699707,187.7611084,184.08959961,175.58947754,181.98278809,170.66186523,174.59387207,185.55664063,175.51647949,184.97009277,169.30773926,174.95422363,171.36096191,175.97827148,172.62915039,183.07641602,180.11499023,168.19580078,183.61914063,172.54016113,173.73999023,169.8482666,3,0,0,0,0,0,0,0,SIH13E8988919,00
3,2,0,4,1,5,2,0,1,0,3,0,1,1,0,0,0,1,1,0,0,0,3,3,0,3,3,17,1,1,0,0,3,0,0,0,1,1,12,185,707.34,0,0,0,0,0,0,30617,30617,0,0,30617,0,0,0,0,0,0,0,5,0,707.34,707.34,0,707.34,2,00,892.6544043,880.31152344,866.89550781,918.85791016,864.64941406,874.94775391,935.32177734,908.79101563,938.84716797,925.43457031,914.81689453,879.33105469,891.17089844,872.72216797,933.05322266,905.60498047,942.13427734,890.05810547,886.11279297,887.57568359,898.03222656,883.79003906,947.62402344,951.97460938,913.15185547,884.64599609,882.70849609,0,955.48242188,885.23632813,907.24951172,890.3828125,900.71435547,923.97851563,874.98828125,872.26367188,890.00976563,917.90820313,878.62695313,915.5625,907.87841797,924.72314453,967.71337891,904.87988281,899.66357422,894.87841797,889.41210938,910.01855469,922.56591797,893.47705078,930.09375,928.43847656,1018.0849609,894.23144531,985.91455078,914.98828125,919.00732422,905.90429688,880.94775391,905.1875,893.09179688,3,0,26.59,4.7,0,0,36,36,SIH13E8988918,00
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,659.12,5.76,5.76,0,0,0,0,32348,32348,0,0,32048,300,300,0,0,0,0,0,0,0,664.88,664.88,0,659.12,2,00,1040.7322624,1064.0175781,1033.6845703,1042.6005859,1049.234375,1059.4667969,1040.0556641,1059.1660156,1100.1542969,1046.3759766,1078.5253906,1060.5615234,1063.8291016,1095.9570313,1048.8867188,1060.8173828,1063.2333984,1063.5439453,1038.3671875,1041.2714844,1070.421875,1056.8046875,1065.0478516,1046.2197266,1076.0673828,1037.0898438,1054.6191406,1062.6923828,1058.5117188,1043.2275391,1061.6728516,1064.5019531,1050.5175781,1036.3144531,1049.5878906,1067.4042969,1041.5585938,1057.1816406,1076.6142578,1038.8369141,1078.1230469,1083.1298828,1037.9277344,1063.1523438,1053.2304688,1091.5693359,1051.7099609,1057.1367188,1078.0693359,1048.7773438,1055.6533203,1053.2675781,1036.96875,1045.2089844,1046.4570313,1086.1894531,0,1057.6503906,1029.6708984,1054.2773438,1093.1494141,3,0,0,0,0,0,0,0,SIH13E8988917,00
1,3,0,5,5,3,0,0,0,0,2,0,0,0,0,1,0,1,1,0,1,1,2,2,1,2,2,0,2,2,9,0,0,0,0,0,0,1,0,0,119.21,1.38,1.38,0,0,0,1247,70547.77,70547.77,0,0,5465.77,82,82,0,0,65000,0,0,0,0,1367.59,1367.59,0,119.21,2,00,1042.7243605,1034.0664063,1068.1152344,1112.6757813,1098.3720703,1028.1982422,1067.7988281,1035.5214844,1065.2460938,1021.9174805,0,997.31445313,1078.09375,1057.6132813,1082.4902344,1090.3007813,1048.7636719,1114.1162109,1030.6025391,1026.5996094,1053.1132813,1053.8232422,1069.4609375,1078.4511719,1073.5048828,1042.6015625,1049.8417969,1073.6269531,1026.8388672,1006.0258789,1157.0859375,1034.0917969,1085.1748047,1044.3408203,1062.2568359,1057.6953125,1110.09375,1075.6875,1017.2216797,1051.7304688,1078.8007813,1067.3955078,1036.96875,1019.565918,1059.2392578,1069.2158203,1101.4970703,1043.1757813,1044.4375,1073.3046875,1101.4833984,1059.2822266,1028.5693359,1078.5195313,1052.2128906,1061.9628906,1052.4150391,1102.40625,1079.5048828,1041.9462891,1036.1767578,3,0,0,0,0,0,0,0,SIH13E8988916,00
2,2,0,3,3,4,0,0,2,0,1,0,0,0,2,0,0,1,1,0,2,1,3,3,2,3,3,0,2,2,7,0,0,0,0,0,0,1,0,0,318.26,153.72,153.72,0,0,0,-135,13966,13966,0,0,13153,8000,8000,0,0,-7187,0,0,0,0,336.98,336.98,0,318.26,2,00,108.14652616,113.40637207,109.95410156,124.20343018,107.32116699,105.10095215,104.92553711,114.62030029,112.65466309,104.44885254,114.62683105,114.59466553,106.32183838,108.9720459,103.1607666,103.25366211,109.75427246,111.64599609,105.60668945,105.21673584,0,105.46398926,113.29492188,106.57501221,117.38415527,111.40228271,113.06323242,125.1328125,100.60565186,109.46697998,114.44073486,117.98657227,105.99737549,105.54107666,104.10882568,119.14099121,104.40686035,112.065979,105.73553467,105.37420654,108.9296875,106.81396484,109.1282959,106.3961792,105.36688232,111.56726074,103.6895752,113.74847412,110.91204834,112.64416504,111.79730225,112.20440674,103.91156006,118.60192871,112.89111328,105.98736572,106.68658447,105.76190186,110.91229248,109.21655273,122.71563721,3,0,0,0,0,0,0,0,SIH13E8988915,00
0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,454.84,115.72,115.72,0,0,0,0,13500,13500,8000,8000,0,4000,4000,0,0,0,1500,160,0,0,730.56,730.56,160,454.84,2,00,702.94726412,747.46972656,737.57080078,700.47607422,712.3828125,728.43994141,695.20117188,721.22851563,696.62939453,733.48291016,716.44580078,726.26074219,710.32177734,720.65283203,707.20263672,696.20117188,693.62597656,708.37207031,701.49951172,693.25146484,732.34570313,716.55126953,716.49121094,713.89453125,719.91894531,708.81396484,739.73193359,684.10449219,729.33642578,741.7109375,703.20849609,705.72314453,718.265625,738.77246094,754.86523438,714.99169922,721.12890625,716.73583984,709.06152344,747.61132813,709.76708984,711.56640625,697.796875,708.9921875,721.83349609,0,716.15576172,706.42871094,714.01806641,722.83300781,684.43896484,714.80664063,721.04980469,708.42236328,702.16015625,713.28173828,704.36572266,709.96044922,720.04785156,694.18554688,745.0546875,3,0,0,0,0,0,0,0,SIH13E8988914,00
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,301.32,0,0,0,0,120,0,21168,21168,0,0,14928,0,0,0,0,0,6240,0,0,0,421.32,421.32,0,301.32,2,00,99.300846784,102.14825439,100.55993652,102.74365234,100.82635498,100.7623291,104.07305908,99.74798584,98.136169434,102.68707275,100.67999268,101.97277832,99.620178223,102.39916992,101.28192139,97.00970459,100.90777588,101.55358887,105.77331543,103.45397949,0,102.37365723,97.638000488,100.93310547,101.26306152,101.59442139,98.378662109,100.64508057,102.1885376,100.29199219,101.12298584,103.08111572,101.52496338,99.906555176,102.05187988,97.539306641,103.29187012,105.79223633,100.87738037,101.76416016,101.46868896,100.22735596,99.82623291,100.28088379,100.20422363,98.606506348,99.717651367,102.85003662,101.9151001,99.09161377,100.49182129,101.43200684,99.686645508,100.90985107,103.05419922,98.49407959,102.55047607,100.42004395,98.38873291,102.07403564,99.357666016,3,0,0,0,0,0,0,0,SIH13E8988913,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,0.14,0.14,0,0,0,0,85005,85005,85000,85000,0,5,5,0,0,0,0,1855,0,0,1855.14,2158.86,2158.72,0,2,00,1292.3859626,1315.4726563,1354.7138672,1296.0419922,1305.6123047,1283.0166016,1345.5898438,1295.0097656,1310.4892578,1367.0595703,1304.9560547,1347.2470703,1286.9208984,1344.1025391,1314.2207031,1289.0634766,1341.8154297,1280.9433594,1328.0908203,1306.2773438,1294.6318359,1302.0224609,1312.0625,1301.2705078,1273.34375,1315.3291016,1306.2392578,1321.1142578,1313.9814453,1303.2021484,1307.7558594,1299.5820313,1341.0517578,1287.2539063,1292.4658203,1292.7636719,1418.7197266,1290.6035156,1327.8935547,1299.5419922,1322.9375,1325.4853516,1316.5214844,1297.8046875,1336.1943359,1278.5966797,1304.4970703,1344.7900391,1303.5654297,1309.6181641,0,1328.1464844,1348.3417969,1348.1796875,1292.5205078,1287.0185547,1291.9785156,1323.4248047,1349.9921875,1297.5244141,1300.1513672,3,0,0,0,0,0,0,0,SIH13E8988912,00
0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,100,0,1.92,1.92,0,0,0,0,34090,34090,34000,34000,0,90,90,0,0,0,0,833,0,0,834.92,930.92,929,0,2,00,1292.3859626,1315.4726563,1354.7138672,1296.0419922,1305.6123047,1283.0166016,1345.5898438,1295.0097656,1310.4892578,1367.0595703,1304.9560547,1347.2470703,1286.9208984,1344.1025391,1314.2207031,1289.0634766,1341.8154297,1280.9433594,1328.0908203,1306.2773438,1294.6318359,1302.0224609,1312.0625,1301.2705078,1273.34375,1315.3291016,1306.2392578,1321.1142578,1313.9814453,1303.2021484,1307.7558594,1299.5820313,1341.0517578,1287.2539063,1292.4658203,1292.7636719,1418.7197266,1290.6035156,1327.8935547,1299.5419922,1322.9375,1325.4853516,1316.5214844,1297.8046875,1336.1943359,1278.5966797,1304.4970703,1344.7900391,1303.5654297,1309.6181641,0,1328.1464844,1348.3417969,1348.1796875,1292.5205078,1287.0185547,1291.9785156,1323.4248047,1349.9921875,1297.5244141,1300.1513672,3,0,0,0,0,0,0,0,SIH13E8988912,00
0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,2,1,1,2,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,15.02,-13.75,0,0,552.36,0,33868,33868,63023,63023,0,352,352,0,0,-39107,9600,1801.95,0,0,2369.33,2352.56,1813.95,0,2,00,142.06247259,146.02648926,146.58422852,142.18359375,145.67333984,150.64807129,139.86914063,0,140.61547852,149.10925293,144.12780762,143.29260254,142.93640137,151.93615723,142.93896484,142.00036621,138.21142578,144.75,147.67456055,138.83972168,143.61096191,141.58203125,144.11425781,143.10546875,138.76599121,150.3939209,153.23803711,145.34326172,143.61230469,141.54138184,140.65112305,142.82092285,144.10217285,140.96899414,141.51525879,141.02844238,141.32702637,142.29467773,147.49072266,143.57092285,142.67687988,140.41357422,144.07629395,146.00891113,141.38525391,144.45532227,154.82629395,140.63110352,142.67297363,149.68286133,139.4342041,150.10888672,148.00866699,137.88000488,146.77624512,143.66223145,144.08312988,146.51306152,144.62280273,144.60009766,139.53613281,3,0,0,0,0,0,0,0,SIH13E8988911,00
1,1,0,3,3,2,1,1,1,0,3,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,10,2,1,7,0,0,0,0,0,0,3,10,430,67.31,0.02,0.02,119.68,119.68,0,0,110540,110540,98889,98889,5410,1,1,6240,6240,0,0,2069,0,0,2256.01,2256.01,2069,67.31,2,00,92.241058671,90.473876953,93.47479248,91.687561035,97.262023926,98.220214844,95.180725098,95.625366211,98.166625977,95.561828613,96.066894531,95.806274414,89.109008789,93.896362305,91.250732422,84.306030273,92.653076172,96.717468262,98.97442627,89.496154785,96.53503418,86.776428223,99.555297852,92.12097168,91.462463379,79.031066895,94.679870605,94.957946777,98.069213867,91.703186035,96.095703125,88.845947266,94.529846191,93.355834961,95.33001709,89.706115723,92.839111328,92.139404297,0,79.636230469,100.52313232,95.048400879,96.321105957,91.968383789,94.564758301,86.957702637,99.538757324,91.814941406,88.947631836,85.515075684,95.358581543,100.77575684,105.47442627,95.046447754,96.645019531,99.151489258,91.780090332,97.720153809,91.758239746,96.757263184,96.875,3,72.59,0,0,50,0,50,0,SIH13E8988910,00
0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,463.28,0,0,0,0,0,0,22250,22250,0,0,22250,0,0,0,0,0,0,0,0,0,463.28,463.28,0,463.28,2,00,535.26381863,545.05810547,532.89160156,535.94580078,542.93066406,558.73779297,548.25244141,545.32958984,530.14257813,535.61523438,539.68164063,542.67333984,540.83349609,550.24658203,543.62158203,561.87109375,549.91992188,546.07861328,562.04736328,542.84082031,541.16943359,556.36523438,535.74658203,533.89501953,549.65087891,548.92773438,538.6171875,532.50146484,537.99072266,554.79345703,538.95654297,534.67285156,536.37353516,539.42285156,553.27148438,550.09619141,539.17675781,533.17089844,0,546.46435547,554.12353516,557.61328125,544.91503906,545.20214844,565.65039063,531.30224609,542.76660156,556.66259766,535.72753906,543.10205078,548.12451172,548.08203125,534.28857422,562.109375,550.10107422,542.52929688,551.42041016,546.01464844,533.52148438,539.39599609,534.91503906,3,0,0,0,0,0,0,0,SIH13E8988909,00
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,35.12,219.27,219.27,0,0,0,0,37056,37056,0,0,0,37056,37056,0,0,0,0,0,0,0,254.39,254.39,0,35.12,2,00,1003.9426901,1046.3681641,993.33935547,1014.8251953,1008.1064453,1032.2617188,1026.3085938,998.00732422,1000.0878906,1039.9228516,1022.5878906,1062.4443359,1025.5546875,1024.3496094,1022.1655273,1018.0952148,997.12890625,0,1033.15625,995.76025391,1017.3041992,1026.7119141,999.21923828,986.69824219,1011.3984375,1024.3720703,1012.5585938,1015.5810547,1016.671875,1030.1552734,995.22412109,1016.1132813,1004.1020508,1039.8095703,1010.2758789,1051.5126953,1061.4306641,1028.8427734,1017.9453125,1000.2016602,1046.9804688,1029.8710938,1055.8847656,983.64404297,1060.9111328,1019.284668,1009.9936523,1019.3535156,1003.5498047,1002.6630859,1048.3945313,1035.9091797,1007.0830078,1038.625,1003.8979492,1014.7768555,1037.7050781,1031.9931641,1039.9433594,1017.7797852,1023.8486328,3,0,0,0,0,0,0,0,SIH13E8988908,00
1,1,0,4,4,2,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,24,2,1,7,0,0,0,0,0,1,3,24,790,0,0,0,767,767,0,0,190215,190215,170215,170215,0,0,0,20000,20000,0,0,3294,0,0,4061,5127.82,4360.82,0,2,00,1188.8336848,1191.9179688,1227.8046875,1263.9453125,1219.5126953,1185.2138672,1271.1328125,1264.3037109,1173.6660156,1226.3037109,1196.9453125,1213.6435547,1179.2519531,1186.9355469,1148.4287109,1257.8183594,1217.7070313,1223.7431641,1212.2285156,1225.375,1219.75,1162.8876953,1181.3779297,1221.3261719,1174.6298828,0,1175.2382813,1207.9628906,1215.78125,1221.2890625,1219.9580078,1225.7041016,1202.4677734,1201.59375,1238.6132813,1194.0966797,1137.6015625,1244.2490234,1232.296875,1183.9453125,1236.6162109,1245.2353516,1182.5087891,1225.5234375,1230.3339844,1183.1210938,1231.1669922,1181.5283203,1183.6337891,1179.7958984,1208.0878906,1223.4746094,1166.6289063,1238.2050781,1192.9960938,1165.3134766,1237.1914063,1201.0351563,1230.5654297,1212.109375,1215.3291016,3,0,0,0,0,0,0,0,SIH13E8988907,00
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,366.45,78.83,78.83,0,0,55.85,0,24159,24159,0,0,21000,300,300,0,0,0,2859,0,0,0,501.13,501.13,0,366.45,2,00,515.39905047,532.69482422,515.86669922,543.26074219,534.65039063,530.63085938,517.81835938,539.20654297,544.1953125,535.13525391,507.68383789,531.30419922,537.02148438,520.33789063,521.68896484,515.32470703,505.42016602,545.07275391,512.58642578,598.17822266,506.94433594,510.0715332,519.91796875,541.86816406,523.53808594,539.19726563,509.69726563,531.83447266,512.72314453,526.92626953,543.12402344,518.78613281,491.09985352,523.74902344,537.54833984,520.77441406,511.98876953,540.97363281,508.37890625,513.56738281,533.37792969,542.171875,0,537.10351563,505.58691406,511.83251953,509.28051758,555.06542969,519.73144531,484.03662109,525.34570313,523.10302734,511.56762695,520.42480469,513.98583984,505.55664063,515.43115234,506.31884766,532.90869141,529.95410156,519.17724609,3,0,0,0,0,0,0,0,SIH13E8988906,00
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,645.12,3.84,3.84,0,0,44.38,0,31007,31007,0,0,28380,300,300,0,0,0,2327,0,0,0,693.34,693.34,0,645.12,2,00,975.9245447,960.77099609,988.28613281,980.84326172,1012.8452148,977.90625,979.87695313,1006.5214844,993.15429688,1036.4541016,0,1024.7373047,1008.0615234,978.90478516,989.91601563,1020.0854492,971.13476563,991.97900391,1010.6303711,997.96972656,1036.3925781,953.59472656,964.16943359,966.42822266,985.53857422,1014.9233398,996.37597656,1018.0942383,980.86132813,998.70556641,974.21826172,959.75146484,1001.2431641,1016.5419922,1018.9414063,1030.1171875,1000.7480469,991.16064453,991.79003906,950.25927734,1005.2373047,980.10302734,1015.2768555,1012.4956055,964.81787109,981.99951172,960.72509766,996.78808594,983.20019531,961.97900391,1023.9584961,976.08349609,980.38330078,978.16162109,1001.1108398,979.05078125,1019.0688477,955.10888672,986.49804688,990.54199219,1026.2929688,3,0,0,0,0,0,0,0,SIH13E8988905,00
0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,0,3288.28,3288.28,0,0,0,0,91000,91000,85000,85000,0,6000,6000,0,0,0,0,1328,0,0,4616.28,5335.5,2047.22,0,2,00,583.50410796,572.88818359,560.35253906,552.49023438,601.62646484,643.98779297,563.44873047,579.20166016,557.22119141,553.64794922,648.99316406,567.08398438,562.20214844,565.84521484,563.33154297,0,606.55419922,605.77441406,608.71826172,607.13330078,601.65527344,570.77148438,576.47314453,554.89550781,623.1640625,572.34716797,546.02685547,620.33154297,580.72216797,590.45703125,585.8515625,647.14013672,730.55810547,564.48828125,550.7734375,643.39550781,730.55810547,552.36035156,577.76611328,627.47998047,568.42724609,569.90869141,629.72021484,559.92089844,623.82958984,707.21826172,583.90429688,680.18457031,583.30273438,676.49365234,577.703125,598.18896484,576.5234375,553.16845703,607.47705078,619.00878906,533.71630859,666.09521484,559.5078125,584.890625,687.85693359,3,0,0,0,0,0,0,0,SIH13E8988904,00
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,1,4,4,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,0,0,0.38,0.38,0,0,0,0,1200,1200,0,0,0,1200,1200,0,0,0,0,884,0,0,884.38,884.38,884,0,2,00,583.50410796,572.88818359,560.35253906,552.49023438,601.62646484,643.98779297,563.44873047,579.20166016,557.22119141,553.64794922,648.99316406,567.08398438,562.20214844,565.84521484,563.33154297,0,606.55419922,605.77441406,608.71826172,607.13330078,601.65527344,570.77148438,576.47314453,554.89550781,623.1640625,572.34716797,546.02685547,620.33154297,580.72216797,590.45703125,585.8515625,647.14013672,730.55810547,564.48828125,550.7734375,643.39550781,730.55810547,552.36035156,577.76611328,627.47998047,568.42724609,569.90869141,629.72021484,559.92089844,623.82958984,707.21826172,583.90429688,680.18457031,583.30273438,676.49365234,577.703125,598.18896484,576.5234375,553.16845703,607.47705078,619.00878906,533.71630859,666.09521484,559.5078125,584.890625,687.85693359,3,0,0,0,0,0,0,0,SIH13E8988904,00
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,1,4,4,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,0,0,57.53,57.53,0,0,0,0,3000,3000,0,0,0,3000,3000,0,0,0,0,405,0,0,462.53,498.93,441.4,0,2,00,583.50410796,572.88818359,560.35253906,552.49023438,601.62646484,643.98779297,563.44873047,579.20166016,557.22119141,553.64794922,648.99316406,567.08398438,562.20214844,565.84521484,563.33154297,0,606.55419922,605.77441406,608.71826172,607.13330078,601.65527344,570.77148438,576.47314453,554.89550781,623.1640625,572.34716797,546.02685547,620.33154297,580.72216797,590.45703125,585.8515625,647.14013672,730.55810547,564.48828125,550.7734375,643.39550781,730.55810547,552.36035156,577.76611328,627.47998047,568.42724609,569.90869141,629.72021484,559.92089844,623.82958984,707.21826172,583.90429688,680.18457031,583.30273438,676.49365234,577.703125,598.18896484,576.5234375,553.16845703,607.47705078,619.00878906,533.71630859,666.09521484,559.5078125,584.890625,687.85693359,3,0,0,0,0,0,0,0,SIH13E8988904,00
2,2,0,3,2,4,1,0,1,1,2,0,0,1,1,0,0,1,1,0,1,2,1,1,1,1,1,0,2,1,7,0,0,0,0,0,0,1,0,0,73.01,10.05,10.05,0,0,0,192,140450.66,140450.66,130000,130000,2860,523.66,523.66,0,0,7067,0,2302,0,18,2577.06,2792.07,2517.01,73.01,2,00,120.5356103,118.82861328,122.10992432,128.44897461,117.5581665,125.42749023,121.51879883,122.90838623,119.33654785,119.33648682,119.16650391,121.81750488,118.9083252,123.75708008,120.08221436,132.76098633,122.79278564,122.71936035,117.06530762,129.75671387,119.35858154,123.41253662,118.02062988,122.98370361,119.87133789,121.30010986,131.71325684,126.15899658,127.40753174,118.38696289,130.95239258,120.7432251,0,121.60400391,133.03833008,121.94250488,117.62432861,122.71112061,119.89526367,123.37225342,121.30273438,118.9284668,119.56219482,120.28387451,117.13098145,123.31274414,120.57299805,127.42944336,124.92437744,123.20526123,118.77038574,123.53326416,128.39453125,124.20294189,123.95800781,118.77679443,126.64526367,126.3994751,118.62585449,127.1373291,119.17431641,3,0,0,0,0,3,0,0,SIH13E8988903,00
2,3,0,5,4,4,0,0,1,0,2,0,0,0,0,1,0,1,1,0,0,2,1,1,0,1,1,0,2,2,7,0,0,0,0,0,1,1,0,0,109.88,0.06,0.06,0,0,0,0,107758.69,107758.69,103154,103154,4397.69,207,207,0,0,0,0,1875,0,0,1984.94,1992.94,1883,109.88,2,00,251.13395766,262.51953125,251.90893555,256.52856445,259.90112305,254.4407959,252.33728027,255.53283691,247.19152832,275.30957031,260.59716797,247.2442627,251.84387207,241.22937012,268.5859375,267.18725586,254.38439941,250.60046387,255.21484375,267.53027344,250.01123047,247.40612793,272.40478516,253.39038086,259.77978516,250.37487793,260.62353516,272.48632813,257.97436523,262.86328125,241.85412598,260.48193359,249.5670166,243.19677734,252.94287109,256.98950195,255.6550293,248.47460938,249.75671387,258.43432617,255.60021973,249.3371582,250.75866699,253.66760254,250.9954834,256.96435547,253.03637695,252.11218262,254.2845459,261.67138672,260.44555664,260.16992188,251.6730957,256.77050781,263.83325195,255.85314941,250.77722168,260.20361328,0,242.40234375,246.6472168,3,0,0,0,0,0,0,0,SIH13E8988902,00
