ABSFID,ABSLID,CURINTL,LNSECLN,MPURL,YRRPMTL,AMTOLN,WKREPLN,AMTBRLN,IMPASTA,IMPFIAC,IMPNOST,IMPNSTA,IMPSTAT,SIHLNWT,WLN0101,WLN0102,WLN0103,WLN0104,WLN0105,WLN0106,WLN0107,WLN0108,WLN0109,WLN0110,WLN0111,WLN0112,WLN0113,WLN0114,WLN0115,WLN0116,WLN0117,WLN0118,WLN0119,WLN0120,WLN0121,WLN0122,WLN0123,WLN0124,WLN0125,WLN0126,WLN0127,WLN0128,WLN0129,WLN0130,WLN0131,WLN0132,WLN0133,WLN0134,WLN0135,WLN0136,WLN0137,WLN0138,WLN0139,WLN0140,WLN0141,WLN0142,WLN0143,WLN0144,WLN0145,WLN0146,WLN0147,WLN0148,WLN0149,WLN0150,WLN0151,WLN0152,WLN0153,WLN0154,WLN0155,WLN0156,WLN0157,WLN0158,WLN0159,WLN0160,LEVELLN,ABSHID,ABSIID,ABSPID
00,2,0,3,3,0,11000,0,12000,0,0,0,0,0,906.11987496,899.29638672,958.52490234,918.44091797,890.19677734,939.30761719,962.25537109,941.70898438,971.74853516,964.38476563,895.88574219,916.59765625,969.3828125,945.22900391,932.43652344,911.60058594,894.78027344,897.06054688,909.44091797,949.04882813,947.54980469,0,921.57666016,916.24707031,921.93310547,924.89111328,1004.543457,864.68798828,894.68603516,892.79296875,949.37744141,925.28710938,894.08837891,939.10498047,917.00830078,874.09716797,908.93261719,924.84326172,918.86767578,904.5546875,921.25146484,933.97998047,965.08984375,893.35351563,847.22607422,986.78613281,906.24365234,916.62597656,858.76269531,889.22558594,1047.5234375,915.74804688,902.68066406,890.60058594,879.45654297,927.80908203,930.43798828,956.99169922,957.33984375,851.74853516,853.58935547,6,SIH13E8991677,0,00
00,1,5.3,1,1,2009,421377,625,449449,0,0,1,0,0,48.671661452,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,55.714874268,0,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,49.496582031,6,SIH13E8991671,0,00
00,1,13.19,3,3,2005,15293,129,20000,0,0,0,0,0,1445.5989729,1488.4013672,1448.6611328,1505.4521484,1489.4296875,1490.5712891,1490.546875,1445.2578125,1534.890625,1453.703125,1452.5869141,1486.9238281,1439.7197266,1472.0839844,1445.1582031,1469.3251953,1524.4765625,1476.0996094,1446.8476563,1462.9873047,1478.8857422,1427.53125,1444.9560547,1456.6953125,1490.3496094,1462.1074219,1454.9345703,1476.4960938,1492.6054688,1459.6972656,1490.265625,1466.1503906,1460.2734375,1477.953125,1473.4804688,1462.5820313,1436.3242188,1428.5507813,1443.2421875,1497.3857422,1477.3535156,1482.59375,1451.6943359,1447.6220703,1481.3486328,1471.78125,1433.6044922,1463.7138672,1512.1923828,1454.4521484,1467.4560547,0,1508.4267578,1438.546875,1476.5654297,1456.6181641,1456.828125,1489.3828125,1463.6689453,1438.2275391,1512.7548828,6,SIH13E8991669,0,00
00,1,6,1,7,0,9000,88,9000,0,0,0,0,0,439.2995378,451.01904297,452.93212891,447.83935547,0,437.73657227,445.18286133,460.31860352,446.49389648,444.25195313,442.39892578,435.67211914,443.59545898,448.64624023,461.43383789,451.64306641,436.20361328,443.71533203,456.06860352,443.29907227,444.28125,449.75317383,445.47436523,452.47802734,451.7097168,445.89477539,453.4309082,446.05273438,445.34521484,460.60107422,449.26855469,442.3112793,432.28710938,452.72143555,444.82250977,441.31689453,442.89550781,449.52709961,432.35253906,450.9074707,443.89331055,448.63867188,457.08007813,455.62695313,451.22900391,449.2746582,446.28540039,454.62280273,441.4387207,441.03125,448.75585938,442.55834961,450.64624023,446.83300781,456.82006836,437.59399414,454.84179688,439.10742188,439.95043945,442.63330078,430.55444336,6,SIH13E8991667,0,00
00,1,5.41,1,1,2007,173000,300,195786,0,0,0,0,0,927.25900488,932.515625,977.15527344,1035.1728516,925.20996094,922.92285156,971.52148438,985.79785156,925.94775391,970.55859375,0,909.53955078,931.82177734,944.17236328,927.55810547,909.77099609,920.79150391,954.02636719,947.07226563,941.10742188,992.99902344,928.3125,929.59863281,936.2421875,928.43505859,966.71777344,932.02294922,917.43798828,961.18261719,930.10253906,947.25097656,929.01123047,974.09130859,946.59570313,989.11035156,926.53515625,924.06738281,963.35498047,925.44384766,933.61621094,945.19384766,950.06640625,910.37011719,928.68457031,958.78271484,911.48535156,951.13232422,947.60205078,913.41015625,959.48486328,941.75732422,982.15234375,887.4609375,1003.2148438,966.56103516,897.81835938,964.85107422,914.1171875,920.14453125,916.38964844,947.89306641,6,SIH13E8991665,0,00
00,2,0,2,5,0,5000,0,20000,0,0,0,0,0,927.25900488,932.515625,977.15527344,1035.1728516,925.20996094,922.92285156,971.52148438,985.79785156,925.94775391,970.55859375,0,909.53955078,931.82177734,944.17236328,927.55810547,909.77099609,920.79150391,954.02636719,947.07226563,941.10742188,992.99902344,928.3125,929.59863281,936.2421875,928.43505859,966.71777344,932.02294922,917.43798828,961.18261719,930.10253906,947.25097656,929.01123047,974.09130859,946.59570313,989.11035156,926.53515625,924.06738281,963.35498047,925.44384766,933.61621094,945.19384766,950.06640625,910.37011719,928.68457031,958.78271484,911.48535156,951.13232422,947.60205078,913.41015625,959.48486328,941.75732422,982.15234375,887.4609375,1003.2148438,966.56103516,897.81835938,964.85107422,914.1171875,920.14453125,916.38964844,947.89306641,6,SIH13E8991665,0,00
00,1,0,3,7,0,19000,0,30000,0,0,0,0,0,535.54889336,529.90625,561.13720703,550.66601563,545.91162109,538.93017578,534.36083984,557.38574219,551.13720703,554.18017578,534.26611328,554.72705078,537.10839844,552.95507813,555.81152344,525.91015625,542.55419922,542.47412109,543.34423828,543.26123047,550.12207031,558.17626953,545.70117188,555.02978516,546.76660156,531.76806641,547.77734375,551.53955078,551.99414063,549.07666016,549.68554688,547.96728516,546.28027344,544.91503906,533.30810547,553.41113281,528.73583984,549.16992188,537.09716797,548.08886719,540.48925781,539.21289063,542.93115234,555.47900391,544.06591797,540.18261719,554.81298828,545.71240234,536.05957031,545.35400391,540.90722656,541.765625,547.49902344,0,541.56787109,539.12402344,544.26123047,533.13232422,546.76855469,546.21191406,532.97216797,6,SIH13E8991659,0,00
00,2,0,3,5,0,15000,0,15000,0,0,0,0,0,535.54889336,529.90625,561.13720703,550.66601563,545.91162109,538.93017578,534.36083984,557.38574219,551.13720703,554.18017578,534.26611328,554.72705078,537.10839844,552.95507813,555.81152344,525.91015625,542.55419922,542.47412109,543.34423828,543.26123047,550.12207031,558.17626953,545.70117188,555.02978516,546.76660156,531.76806641,547.77734375,551.53955078,551.99414063,549.07666016,549.68554688,547.96728516,546.28027344,544.91503906,533.30810547,553.41113281,528.73583984,549.16992188,537.09716797,548.08886719,540.48925781,539.21289063,542.93115234,555.47900391,544.06591797,540.18261719,554.81298828,545.71240234,536.05957031,545.35400391,540.90722656,541.765625,547.49902344,0,541.56787109,539.12402344,544.26123047,533.13232422,546.76855469,546.21191406,532.97216797,6,SIH13E8991659,0,00
00,1,5.2,1,1,2011,170000,260,165000,0,0,0,0,0,133.92997291,134.01098633,132.78137207,140.0657959,137.43811035,134.28552246,135.56481934,133.1126709,134.89440918,137.92492676,131.45117188,134.76611328,143.75854492,131.23840332,134.05725098,130.83935547,133.84741211,140.56982422,134.60449219,135.86157227,132.78295898,0,132.13037109,136.39770508,133.23242188,138.46191406,138.81921387,131.18188477,135.10888672,146.34729004,137.91943359,132.49169922,133.33825684,134.17797852,137.64587402,138.28430176,138.78137207,138.02209473,138.97619629,133.00866699,140.7166748,134.0201416,137.09631348,133.38024902,135.53198242,133.5078125,136.28405762,138.39196777,133.71582031,142.85925293,132.63378906,139.9777832,140.12438965,132.98144531,141.65209961,137.50415039,145.46777344,131.69555664,131.66503906,141.30224609,142.72595215,6,SIH13E8991658,0,00
00,1,7,1,1,1994,100000,250,130000,0,0,1,0,0,1237.6898784,1261.6201172,1304.6621094,1247.2636719,1227.8691406,1250.2548828,1251.0126953,1283.1689453,1319.3212891,1262.2148438,1249.5263672,1294.5068359,1264.0566406,1281.5839844,1242.6826172,1267.0556641,1248.6572266,1240.484375,1243.1728516,1248.1162109,1284.1845703,0,1251.8984375,1245.6503906,1256.5585938,1290.6240234,1336.7773438,1215.9423828,1255.2050781,1276.9404297,1268.2402344,1279.6396484,1227.4990234,1266.8876953,1248.8349609,1184.3505859,1266.3017578,1307.8134766,1268.1943359,1254.3066406,1210.4697266,1232.375,1267.5449219,1224.6298828,1202.1962891,1298.1074219,1265.3974609,1253.2294922,1221.5195313,1213.3378906,1317.7246094,1245.3613281,1274.8007813,1236.6855469,1215.2412109,1274.3408203,1320.7988281,1238.3642578,1283.5761719,1278.7753906,1216.7089844,6,SIH13E8991657,0,00
00,1,6.2,1,1,2009,280000,345,300000,0,0,0,0,0,810.92269626,807.97460938,791.984375,853.94433594,865.07177734,833.42382813,898.48193359,797.58789063,836.85302734,830.20507813,840.44238281,849.99267578,868.01806641,838.73291016,808.15917969,817.83691406,815.51953125,790.74755859,858.98486328,843.83984375,771.22021484,852.97753906,806.78759766,851.07080078,0,807.22802734,877.59814453,848.07421875,765.53710938,827.79541016,829.72363281,869.37060547,795.88476563,800.79199219,812.00146484,834.42626953,790.35205078,819.76123047,813.08300781,781.72558594,820.27050781,804.64160156,839.66796875,816.52832031,807.60009766,835.35107422,834.57519531,883.28027344,809.23486328,841.97998047,863.94677734,801.65673828,783.81787109,802.38574219,829.07324219,817.56298828,839.23974609,823.421875,801.15673828,773.84960938,817.35107422,6,SIH13E8991656,0,00
00,1,5.98,1,1,1998,73407,230,130000,0,0,0,0,0,968.80842477,988.61132813,1025.3925781,973.63574219,973.42578125,976.99951172,970.72265625,997.09326172,966.71875,1002.8388672,976.42871094,1001.1523438,973.17675781,973.32763672,980.82617188,979.96386719,970.96533203,974.19482422,1026.4013672,967.13671875,987.03320313,993.95703125,1034.9921875,966.04882813,977.26416016,950.89111328,995.87792969,988.06982422,990.48583984,964.73876953,996.08886719,975.44384766,989.93798828,997.13671875,1003.4453125,964.62548828,977.74072266,973.31396484,1025.71875,979.08398438,1004.6420898,983.13037109,970.51367188,979.02783203,959.7734375,993.640625,958.29443359,981.31494141,972.4140625,973.9296875,1029.1503906,991.10302734,950.85107422,1020.6591797,997.34228516,996.48535156,978.50634766,0,970.23193359,980.69189453,971.1015625,6,SIH13E8991655,0,00
00,1,0,3,7,0,17000,0,20000,0,0,0,0,0,742.67692037,769.55615234,778.61669922,754.83105469,771.08300781,748.12255859,755.91503906,771.61669922,756.74511719,758.98095703,743.08007813,792.25878906,766.04589844,761.03027344,777.27832031,0,767.44580078,761.96289063,745.10205078,739.16943359,745.90234375,766.44677734,749.39453125,733.04589844,740.68505859,722.56884766,761.38525391,775.65283203,751.36279297,744.65576172,737.50390625,735.15576172,762.23925781,741.4609375,733.69970703,738.20849609,764.7109375,743.25585938,773.36816406,734.82714844,748.27441406,751.71875,724.39404297,739.10205078,777.73681641,725.56787109,753.59277344,752.81884766,773.72119141,757.75634766,752.01855469,748.22412109,757.07958984,772.33251953,751.74609375,777.14648438,737.15527344,789.23242188,767.86035156,774.80615234,736.51806641,6,SIH13E8991654,0,00
00,1,4.9,1,1,2013,250000,345,250000,0,0,0,0,0,362.71517318,375.21191406,375.62866211,399.37353516,386.23095703,333.2487793,381.93652344,385.00927734,375.24536133,352.94580078,376.78588867,399.30664063,337.63769531,378.61352539,393.98413086,378.25073242,366.87304688,322.82324219,388.02929688,348.84765625,354.95336914,370.32177734,367.79003906,367.97680664,370.79150391,381.03369141,366.51977539,347.50219727,375.74536133,356.09179688,377.00097656,389.63476563,341.56933594,369.79956055,360.4375,353.56762695,382.03637695,367.60180664,363.76928711,367.27758789,396.05053711,401.81884766,371.12841797,387.81640625,334.4128418,0,378.80688477,334.65136719,390.36889648,366.49169922,347.47900391,347.87768555,372.59594727,360.39624023,362.80249023,336.56176758,364.97241211,379.13574219,384.66796875,367.26733398,334.85375977,6,SIH13E8991653,0,00
00,2,4.9,1,2,2013,350000,322,330000,0,0,0,0,0,362.71517318,375.21191406,375.62866211,399.37353516,386.23095703,333.2487793,381.93652344,385.00927734,375.24536133,352.94580078,376.78588867,399.30664063,337.63769531,378.61352539,393.98413086,378.25073242,366.87304688,322.82324219,388.02929688,348.84765625,354.95336914,370.32177734,367.79003906,367.97680664,370.79150391,381.03369141,366.51977539,347.50219727,375.74536133,356.09179688,377.00097656,389.63476563,341.56933594,369.79956055,360.4375,353.56762695,382.03637695,367.60180664,363.76928711,367.27758789,396.05053711,401.81884766,371.12841797,387.81640625,334.4128418,0,378.80688477,334.65136719,390.36889648,366.49169922,347.47900391,347.87768555,372.59594727,360.39624023,362.80249023,336.56176758,364.97241211,379.13574219,384.66796875,367.26733398,334.85375977,6,SIH13E8991653,0,00
00,3,0,3,5,0,17000,0,17000,0,0,0,0,0,362.71517318,375.21191406,375.62866211,399.37353516,386.23095703,333.2487793,381.93652344,385.00927734,375.24536133,352.94580078,376.78588867,399.30664063,337.63769531,378.61352539,393.98413086,378.25073242,366.87304688,322.82324219,388.02929688,348.84765625,354.95336914,370.32177734,367.79003906,367.97680664,370.79150391,381.03369141,366.51977539,347.50219727,375.74536133,356.09179688,377.00097656,389.63476563,341.56933594,369.79956055,360.4375,353.56762695,382.03637695,367.60180664,363.76928711,367.27758789,396.05053711,401.81884766,371.12841797,387.81640625,334.4128418,0,378.80688477,334.65136719,390.36889648,366.49169922,347.47900391,347.87768555,372.59594727,360.39624023,362.80249023,336.56176758,364.97241211,379.13574219,384.66796875,367.26733398,334.85375977,6,SIH13E8991653,0,00
00,4,0,3,7,0,6000,0,6000,0,0,0,0,0,362.71517318,375.21191406,375.62866211,399.37353516,386.23095703,333.2487793,381.93652344,385.00927734,375.24536133,352.94580078,376.78588867,399.30664063,337.63769531,378.61352539,393.98413086,378.25073242,366.87304688,322.82324219,388.02929688,348.84765625,354.95336914,370.32177734,367.79003906,367.97680664,370.79150391,381.03369141,366.51977539,347.50219727,375.74536133,356.09179688,377.00097656,389.63476563,341.56933594,369.79956055,360.4375,353.56762695,382.03637695,367.60180664,363.76928711,367.27758789,396.05053711,401.81884766,371.12841797,387.81640625,334.4128418,0,378.80688477,334.65136719,390.36889648,366.49169922,347.47900391,347.87768555,372.59594727,360.39624023,362.80249023,336.56176758,364.97241211,379.13574219,384.66796875,367.26733398,334.85375977,6,SIH13E8991653,0,00
00,1,5.36,1,1,2012,206972,299,220000,0,0,0,0,0,177.47634788,175.28295898,186.04797363,186.87805176,186.41491699,181.35314941,175.11584473,196.69287109,171.82958984,0,189.63146973,177.95300293,183.25610352,197.20288086,178.23828125,175.30322266,185.57849121,182.13195801,190.08349609,188.66040039,183.34741211,177.14904785,179.72351074,173.23461914,170.45288086,203.4185791,212.81970215,172.94287109,183.70031738,175.9005127,194.01928711,176.61206055,171.18811035,181.88903809,180.12255859,174.60961914,180.14831543,172.37805176,172.76965332,186.41650391,176.70703125,173.28625488,181.14953613,183.89782715,182.20800781,176.11779785,175.84790039,169.80786133,183.31762695,185.92529297,180.97827148,170.1529541,182.18933105,179.21813965,178.9107666,178.16796875,171.71435547,178.14648438,173.63769531,170.74230957,177.69665527,6,SIH13E8991652,0,00
00,1,5.6,1,1,2013,481159,621,496353,0,0,0,0,0,178.01367063,178.21618652,180.90002441,186.65917969,182.09509277,177.98474121,183.43469238,168.26074219,182.41748047,173.38891602,180.90856934,174.6541748,177.04699707,183.65332031,175.70043945,194.30383301,0,183.04650879,176.62158203,183.00109863,184.54223633,176.9083252,183.05224609,182.77954102,187.55334473,208.45568848,181.80407715,177.87097168,181.26342773,180.36950684,177.0892334,182.49414063,183.11901855,181.28112793,193.41760254,183.07458496,184.78503418,178.00732422,174.75598145,179.62646484,187.53430176,176.23266602,173.48742676,179.04492188,179.68505859,193.70483398,174.78259277,176.04248047,183.69616699,169.95617676,184.20703125,180.88452148,180.21350098,179.47741699,176.86694336,183.3717041,185.39672852,181.01293945,183.49621582,171.70056152,176.40270996,6,SIH13E8991651,0,00
00,1,4.92,1,1,2013,1148118,1093,1142987,0,0,0,0,0,599.63432804,601.10351563,585.40234375,636.40673828,622.81494141,588.38720703,601.93164063,586.05712891,592.07714844,603.67529297,618.37011719,611.00195313,613.58642578,605.80615234,617.43261719,617.45947266,595.47851563,639.27099609,597.72119141,625.203125,636.68261719,612.34277344,608.55078125,612.91943359,607.53125,627.66845703,616.05273438,0,649.51806641,583.68261719,622.98291016,597.80517578,608.51806641,599.94189453,611.49169922,617.96191406,636.31640625,602.53515625,585.86767578,619.70458984,608.19921875,606.74755859,604.84423828,603.20263672,611.03808594,587.75439453,604.83496094,625.47753906,596.50585938,597.50439453,591.00976563,608.87451172,605.12304688,599.20214844,640.14892578,609.13476563,600.06298828,618.60009766,616.390625,610.17041016,619.09814453,6,SIH13E8991649,0,00
00,2,0,2,5,0,40000,0,50000,0,0,0,0,0,599.63432804,601.10351563,585.40234375,636.40673828,622.81494141,588.38720703,601.93164063,586.05712891,592.07714844,603.67529297,618.37011719,611.00195313,613.58642578,605.80615234,617.43261719,617.45947266,595.47851563,639.27099609,597.72119141,625.203125,636.68261719,612.34277344,608.55078125,612.91943359,607.53125,627.66845703,616.05273438,0,649.51806641,583.68261719,622.98291016,597.80517578,608.51806641,599.94189453,611.49169922,617.96191406,636.31640625,602.53515625,585.86767578,619.70458984,608.19921875,606.74755859,604.84423828,603.20263672,611.03808594,587.75439453,604.83496094,625.47753906,596.50585938,597.50439453,591.00976563,608.87451172,605.12304688,599.20214844,640.14892578,609.13476563,600.06298828,618.60009766,616.390625,610.17041016,619.09814453,6,SIH13E8991649,0,00
00,1,0,2,2,0,200000,0,200000,0,0,0,0,0,1009.0264173,1049.9423828,1009.0581055,1010.7021484,1016.7944336,1078.7939453,1033.3828125,1024.3642578,1038.1220703,1026.9941406,1014.4370117,1088.7001953,1039.6015625,1007.375,1013.8691406,1006.8579102,991.95605469,1035.6015625,1021.3647461,1011.753418,1022.3442383,1025.8613281,997.23193359,1016.1030273,1070.109375,1002.8520508,1044.2333984,1038.3154297,1011.4233398,1002.1606445,969.7734375,1050.9433594,1018.7768555,0,981.26855469,1011.0688477,1054.4238281,1049.7705078,1056.5039063,1043.9980469,971.16113281,1010.4848633,1065.0908203,1043.0625,999.96289063,1080.953125,1039.0751953,1001.0737305,1045.2646484,1012.4482422,1005.4960938,1015.6030273,1007.6079102,995.24365234,1020.1323242,1063.3925781,1017.7402344,1013.5732422,987.60791016,1053.2841797,1078.2148438,6,SIH13E8991647,0,00
